,Unnamed: 0,index,date,rank,song,artist,last-week,peak-rank,weeks-on-board,release_year,count,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
302,1596,2122,1991,97,Gypsy Woman (She's Homeless),Crystal Waters,69.0,8,16,1991,1,1SShxVVBeZBCY7WddnksPz,0.484,0.641,5.0,-12.612,1.0,0.0377,0.000779,0.278,0.0738,0.181,119.981,audio_features,1SShxVVBeZBCY7WddnksPz,spotify:track:1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/tracks/1SShxVVBeZBCY7WddnksPz,https://api.spotify.com/v1/audio-analysis/1SShxVVBeZBCY7WddnksPz,451827.0,4.0,
303,1601,2128,1991,91,Silent Lucidity,Queensryche,69.0,9,17,1991,1,6OSyCAmXT4Gkd3OQ2aPOaF,0.462,0.628,7.0,-5.659,1.0,0.0274,0.0534,0.00025,0.12,0.0981,140.049,audio_features,6OSyCAmXT4Gkd3OQ2aPOaF,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/tracks/6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/audio-analysis/6OSyCAmXT4Gkd3OQ2aPOaF,347760.0,4.0,
304,1602,2129,1991,94,I Touch Myself,Divinyls,70.0,4,18,1991,1,6oNvmplQGUkmAh441Teows,0.66,0.711,5.0,-10.211,1.0,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,audio_features,6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/tracks/6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/audio-analysis/6oNvmplQGUkmAh441Teows,227640.0,4.0,
305,1608,2135,1991,90,I've Been Thinking About You,Londonbeat,67.0,1,19,1991,1,0ljyDzqD8DEro3JIrF0Zxb,0.689,0.711,10.0,-6.344,0.0,0.0375,0.0263,0.00764,0.0368,0.632,113.657,audio_features,0ljyDzqD8DEro3JIrF0Zxb,spotify:track:0ljyDzqD8DEro3JIrF0Zxb,https://api.spotify.com/v1/tracks/0ljyDzqD8DEro3JIrF0Zxb,https://api.spotify.com/v1/audio-analysis/0ljyDzqD8DEro3JIrF0Zxb,188908.0,4.0,
306,1613,2140,1991,97,One More Try,Timmy T.,86.0,1,25,1991,1,5932kbyNt445gDTT2chRUS,0.551,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,audio_features,5932kbyNt445gDTT2chRUS,spotify:track:5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/tracks/5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/audio-analysis/5932kbyNt445gDTT2chRUS,350667.0,3.0,
318,1670,2198,1991,95,Close To You,Maxi Priest,77.0,1,30,1991,1,06Qo2fYR2KS1F7bL338iVT,0.781,0.655,2.0,-7.073,0.0,0.0457,0.114,0.00249,0.103,0.493,113.031,audio_features,06Qo2fYR2KS1F7bL338iVT,spotify:track:06Qo2fYR2KS1F7bL338iVT,https://api.spotify.com/v1/tracks/06Qo2fYR2KS1F7bL338iVT,https://api.spotify.com/v1/audio-analysis/06Qo2fYR2KS1F7bL338iVT,170995.0,4.0,
307,1619,2146,1991,97,Rico Suave,Gerardo,75.0,7,18,1991,1,27yTXIaIJkYtbV4pvbiQWD,0.79,0.54,6.0,-9.885,1.0,0.157,0.0463,2.73e-05,0.12,0.66,100.014,audio_features,27yTXIaIJkYtbV4pvbiQWD,spotify:track:27yTXIaIJkYtbV4pvbiQWD,https://api.spotify.com/v1/tracks/27yTXIaIJkYtbV4pvbiQWD,https://api.spotify.com/v1/audio-analysis/27yTXIaIJkYtbV4pvbiQWD,157060.0,4.0,
308,1620,2147,1991,93,This House,Tracie Spencer,79.0,3,23,1991,1,2ye9iWj5V4g6k6HFeTTAKa,0.466,0.403,4.0,-10.441,0.0,0.0502,0.59,9.51e-05,0.1,0.0967,75.033,audio_features,2ye9iWj5V4g6k6HFeTTAKa,spotify:track:2ye9iWj5V4g6k6HFeTTAKa,https://api.spotify.com/v1/tracks/2ye9iWj5V4g6k6HFeTTAKa,https://api.spotify.com/v1/audio-analysis/2ye9iWj5V4g6k6HFeTTAKa,249102.0,4.0,
309,1621,2148,1991,100,Get Here,Oleta Adams,84.0,5,23,1991,1,5xYI4ZcyAHq3ruRnFazHnN,0.559,0.815,4.0,-4.671,1.0,0.0316,0.00713,0.0,0.139,0.622,134.052,audio_features,5xYI4ZcyAHq3ruRnFazHnN,spotify:track:5xYI4ZcyAHq3ruRnFazHnN,https://api.spotify.com/v1/tracks/5xYI4ZcyAHq3ruRnFazHnN,https://api.spotify.com/v1/audio-analysis/5xYI4ZcyAHq3ruRnFazHnN,202227.0,4.0,
310,1622,2149,1991,93,Wicked Game,Chris Isaak,73.0,6,24,1991,1,7w5AOd6HrDIHewHfpABEss,0.663,0.296,9.0,-18.09,1.0,0.0294,0.68,0.00837,0.0879,0.359,112.306,audio_features,7w5AOd6HrDIHewHfpABEss,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067.0,4.0,
311,1637,2164,1991,94,High Enough,Damn Yankees,68.0,3,29,1991,1,7tqhbajSfrz2F7E1Z75ASX,0.663,0.6,7.0,-10.87,1.0,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667.0,4.0,
312,1658,2185,1991,94,Sensitivity,Ralph Tresvant,63.0,4,20,1991,1,3lRgzwd3g1TewI4zjgbh9V,0.683,0.661,1.0,-12.823,1.0,0.0459,0.137,0.557,0.0772,0.707,96.956,audio_features,3lRgzwd3g1TewI4zjgbh9V,spotify:track:3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/tracks/3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/audio-analysis/3lRgzwd3g1TewI4zjgbh9V,281333.0,4.0,
313,1659,2186,1991,93,Because I Love You (The Postman Song),Stevie B,83.0,1,23,1991,1,6GWAYg3cZzizs3FAJzdydD,0.22,0.339,1.0,-8.082,1.0,0.037,0.812,0.0,0.139,0.0887,61.764,audio_features,6GWAYg3cZzizs3FAJzdydD,spotify:track:6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/tracks/6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/audio-analysis/6GWAYg3cZzizs3FAJzdydD,306829.0,4.0,
314,1666,2194,1991,100,Groove Is In The Heart,Deee-Lite,85.0,4,23,1991,1,2He3NOyqtLNE3RQPpeDdSb,0.694,0.881,1.0,-4.053,0.0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787.0,4.0,
315,1667,2195,1991,94,More Than Words Can Say,Alias,77.0,2,23,1991,1,1EB3Z38oKDKVp4K2yEO2dl,0.412,0.376,4.0,-11.789,1.0,0.0289,0.609,0.00223,0.11,0.153,69.064,audio_features,1EB3Z38oKDKVp4K2yEO2dl,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/tracks/1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/audio-analysis/1EB3Z38oKDKVp4K2yEO2dl,234196.0,4.0,
316,1668,2196,1991,99,Knockin' Boots,Candyman,90.0,9,23,1991,1,2opQESZb7JsRKCvWMBPeuv,0.728,0.682,2.0,-3.749,1.0,0.218,0.127,0.0,0.337,0.643,131.901,audio_features,2opQESZb7JsRKCvWMBPeuv,spotify:track:2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/tracks/2opQESZb7JsRKCvWMBPeuv,https://api.spotify.com/v1/audio-analysis/2opQESZb7JsRKCvWMBPeuv,200067.0,4.0,
317,1669,2197,1991,99,I Don't Have The Heart,James Ingram,91.0,1,26,1991,1,5In7xBveNACCRX2uWNoPuW,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,audio_features,5In7xBveNACCRX2uWNoPuW,spotify:track:5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/tracks/5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/audio-analysis/5In7xBveNACCRX2uWNoPuW,253507.0,4.0,
293,1555,2079,1991,27,Do Anything,Natural Selection,27.0,2,21,1991,1,4uVjbl6daCwjhDur7qLddu,0.395,0.917,8.0,-6.86,1.0,0.133,0.00143,0.0,0.261,0.563,169.088,audio_features,4uVjbl6daCwjhDur7qLddu,spotify:track:4uVjbl6daCwjhDur7qLddu,https://api.spotify.com/v1/tracks/4uVjbl6daCwjhDur7qLddu,https://api.spotify.com/v1/audio-analysis/4uVjbl6daCwjhDur7qLddu,197640.0,4.0,
338,1782,2313,1990,97,Back To Life,Soul II Soul,87.0,4,28,1990,1,7vvRkLPIvfjjmCIqNxBuEZ,0.817,0.484,7.0,-11.659,1.0,0.143,0.0515,0.000213,0.0391,0.671,100.978,audio_features,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ,228267.0,4.0,
339,1783,2315,1990,98,Free Fallin',Tom Petty,93.0,7,21,1990,1,5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000.0,4.0,
328,1734,2265,1990,94,This Old Heart Of Mine,Rod Stewart With Ronald Isley,74.0,10,16,1990,1,5c33j1xFVOL4G24zxYhssB,0.632,0.59,5.0,-10.206,1.0,0.0305,0.346,0.0,0.24,0.953,130.287,audio_features,5c33j1xFVOL4G24zxYhssB,spotify:track:5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/tracks/5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/audio-analysis/5c33j1xFVOL4G24zxYhssB,172733.0,4.0,
319,1695,2225,1990,91,Epic,Faith No More,81.0,9,21,1990,1,4ReyTz0y3TGkX48wO3Llot,0.358,0.893,4.0,-7.486,0.0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,4ReyTz0y3TGkX48wO3Llot,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,293653.0,4.0,
320,1696,2226,1990,91,If Wishes Came True,Sweet Sensation,80.0,1,20,1990,1,5gAdATsfINRIljv4LbrKX2,0.493,0.453,3.0,-10.878,1.0,0.0248,0.0944,0.00467,0.1,0.188,143.725,audio_features,5gAdATsfINRIljv4LbrKX2,spotify:track:5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/tracks/5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/audio-analysis/5gAdATsfINRIljv4LbrKX2,315160.0,4.0,
321,1711,2241,1990,81,Jerk Out,The Time,56.0,9,15,1990,1,5XMjXjwCkJVmk0AHm7z8IV,0.58,0.981,8.0,-2.603,0.0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,audio_features,5XMjXjwCkJVmk0AHm7z8IV,spotify:track:5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/tracks/5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/audio-analysis/5XMjXjwCkJVmk0AHm7z8IV,195667.0,4.0,
322,1712,2242,1990,96,Enjoy The Silence,Depeche Mode,89.0,8,24,1990,1,4wGSg2Qqpt2sGCWuAZj6EN,0.626,0.667,0.0,-11.817,0.0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,4wGSg2Qqpt2sGCWuAZj6EN,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631.0,4.0,
323,1713,2243,1990,94,Girls Nite Out,Tyler Collins,79.0,6,21,1990,1,3gdRAqIYW6WxHZw7YzfeT0,0.805,0.19,1.0,-19.27,1.0,0.0457,0.22,0.942,0.0852,0.76,79.987,audio_features,3gdRAqIYW6WxHZw7YzfeT0,spotify:track:3gdRAqIYW6WxHZw7YzfeT0,https://api.spotify.com/v1/tracks/3gdRAqIYW6WxHZw7YzfeT0,https://api.spotify.com/v1/audio-analysis/3gdRAqIYW6WxHZw7YzfeT0,309760.0,4.0,
337,1754,2285,1990,100,Two To Make It Right,Seduction,85.0,2,23,1990,1,6GS6uE1vDmtzxO8GztAR2O,0.772,0.598,7.0,-10.857,0.0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,6GS6uE1vDmtzxO8GztAR2O,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267.0,4.0,
325,1731,2262,1990,97,Nothing Compares 2 U,Sinead O'Connor,72.0,1,21,1990,1,5GHY1DFWKz3Prg2V0Iodqo,0.512,0.574,5.0,-7.016,1.0,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040.0,4.0,
326,1732,2263,1990,97,Ooh La La (I Can't Get Over You),Perfect Gentlemen,89.0,10,16,1990,1,2obTnCmXErghJPwnXFw4tV,0.645,0.328,7.0,-11.329,0.0,0.0275,0.481,0.0,0.0812,0.296,136.433,audio_features,2obTnCmXErghJPwnXFw4tV,spotify:track:2obTnCmXErghJPwnXFw4tV,https://api.spotify.com/v1/tracks/2obTnCmXErghJPwnXFw4tV,https://api.spotify.com/v1/audio-analysis/2obTnCmXErghJPwnXFw4tV,286067.0,4.0,
327,1733,2264,1990,100,I Wanna Be Rich,Calloway,80.0,2,23,1990,1,5bqNu0YfNOZpgl34bcJiFQ,0.733,0.781,0.0,-10.265,1.0,0.0857,0.0352,0.00793,0.147,0.869,114.181,audio_features,5bqNu0YfNOZpgl34bcJiFQ,spotify:track:5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/tracks/5bqNu0YfNOZpgl34bcJiFQ,https://api.spotify.com/v1/audio-analysis/5bqNu0YfNOZpgl34bcJiFQ,304200.0,4.0,
324,1721,2252,1990,91,Sending All My Love,Linear,73.0,5,27,1990,1,6zNPPFFrxmhpTQejOn1Wm1,0.703,0.517,7.0,-13.644,1.0,0.0529,0.000407,0.0969,0.0963,0.768,104.833,audio_features,6zNPPFFrxmhpTQejOn1Wm1,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/tracks/6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/audio-analysis/6zNPPFFrxmhpTQejOn1Wm1,234067.0,4.0,
329,1735,2266,1990,89,Don't Wanna Fall In Love,Jane Child,76.0,2,21,1990,1,5jgSrGvhtJ2aaLoYXGmwOC,0.685,0.532,7.0,-6.966,1.0,0.041,0.133,0.0,0.0686,0.223,109.062,audio_features,5jgSrGvhtJ2aaLoYXGmwOC,spotify:track:5jgSrGvhtJ2aaLoYXGmwOC,https://api.spotify.com/v1/tracks/5jgSrGvhtJ2aaLoYXGmwOC,https://api.spotify.com/v1/audio-analysis/5jgSrGvhtJ2aaLoYXGmwOC,196458.0,4.0,
330,1736,2267,1990,98,All Around The World,Lisa Stansfield,78.0,3,22,1990,1,1D2Aldrksl9yWWCIPOeDzy,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,1D2Aldrksl9yWWCIPOeDzy,spotify:track:1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/tracks/1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/audio-analysis/1D2Aldrksl9yWWCIPOeDzy,147840.0,4.0,
331,1739,2270,1990,90,Black Velvet,Alannah Myles,71.0,1,24,1990,1,1KU5EHSz04JhGg3rReGJ0N,0.754,0.366,8.0,-10.07,1.0,0.0312,0.273,9.04e-05,0.106,0.469,91.147,audio_features,1KU5EHSz04JhGg3rReGJ0N,spotify:track:1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,287440.0,4.0,
332,1740,2271,1990,94,Just A Friend,Biz Markie,81.0,9,22,1990,1,2x7MyWybabEz6Y6wvHuwGE,0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,2x7MyWybabEz6Y6wvHuwGE,spotify:track:2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE,241933.0,4.0,
333,1742,2273,1990,91,Get Up! (Before The Night Is Over),Technotronic,86.0,7,20,1990,1,2MOOJh1xUgND4rLjB6h4jY,0.79,0.727,6.0,-11.84,0.0,0.105,0.00418,0.000162,0.0628,0.67,123.958,audio_features,2MOOJh1xUgND4rLjB6h4jY,spotify:track:2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/tracks/2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/audio-analysis/2MOOJh1xUgND4rLjB6h4jY,337093.0,4.0,
334,1744,2275,1990,100,No More Lies,Michel'le,83.0,7,29,1990,1,62tGzw9OJOwDcjPBnMPCuj,0.602,0.835,10.0,-4.573,0.0,0.0413,0.0921,6.43e-05,0.138,0.496,97.992,audio_features,62tGzw9OJOwDcjPBnMPCuj,spotify:track:62tGzw9OJOwDcjPBnMPCuj,https://api.spotify.com/v1/tracks/62tGzw9OJOwDcjPBnMPCuj,https://api.spotify.com/v1/audio-analysis/62tGzw9OJOwDcjPBnMPCuj,327218.0,4.0,
335,1747,2278,1990,95,Opposites Attract,Paula Abdul (Duet With The Wild Pair),92.0,1,23,1990,1,7z38bideBRvGAgjXe2SECm,0.783,0.842,1.0,-8.838,1.0,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,audio_features,7z38bideBRvGAgjXe2SECm,spotify:track:7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/tracks/7z38bideBRvGAgjXe2SECm,https://api.spotify.com/v1/audio-analysis/7z38bideBRvGAgjXe2SECm,265373.0,4.0,
336,1753,2284,1990,90,Bust A Move,Young M.C.,78.0,7,39,1990,1,3IeCYkdKI55mNMl2o4vX0k,0.946,0.772,4.0,-7.537,0.0,0.121,0.0512,2.26e-06,0.0612,0.743,116.972,audio_features,3IeCYkdKI55mNMl2o4vX0k,spotify:track:3IeCYkdKI55mNMl2o4vX0k,https://api.spotify.com/v1/tracks/3IeCYkdKI55mNMl2o4vX0k,https://api.spotify.com/v1/audio-analysis/3IeCYkdKI55mNMl2o4vX0k,263914.0,4.0,
7,1891,2426,1989,88,Second Chance,Thirty Eight Special,68.0,6,21,1989,1,0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0.0,-4.501,0.0,0.0333,0.00107,0.0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067.0,4.0,
11,1943,2480,1989,91,I Remember Holding You,Boys Club,83.0,8,21,1989,1,1vg9QIylIW01JyfvDtfd4H,0.609,0.843,2.0,-7.973,0.0,0.0447,0.307,0.000598,0.0517,0.762,92.48,audio_features,1vg9QIylIW01JyfvDtfd4H,spotify:track:1vg9QIylIW01JyfvDtfd4H,https://api.spotify.com/v1/tracks/1vg9QIylIW01JyfvDtfd4H,https://api.spotify.com/v1/audio-analysis/1vg9QIylIW01JyfvDtfd4H,293079.0,4.0,
10,1927,2463,1989,84,When I'm With You,Sheriff,76.0,1,28,1989,1,6yJmxPGazR55GAQdyHPf6q,0.307,0.623,5.0,-5.612,1.0,0.0287,0.00015,0.0,0.0913,0.346,168.904,audio_features,6yJmxPGazR55GAQdyHPf6q,spotify:track:6yJmxPGazR55GAQdyHPf6q,https://api.spotify.com/v1/tracks/6yJmxPGazR55GAQdyHPf6q,https://api.spotify.com/v1/audio-analysis/6yJmxPGazR55GAQdyHPf6q,174147.0,4.0,
9,1917,2452,1989,99,Walk The Dinosaur,Was (Not Was),78.0,7,16,1989,1,3sF4ayG84hfGW9TbxU0jc7,0.813,0.776,11.0,-6.694,0.0,0.0332,0.00847,0.00717,0.1,0.316,116.965,audio_features,3sF4ayG84hfGW9TbxU0jc7,spotify:track:3sF4ayG84hfGW9TbxU0jc7,https://api.spotify.com/v1/tracks/3sF4ayG84hfGW9TbxU0jc7,https://api.spotify.com/v1/audio-analysis/3sF4ayG84hfGW9TbxU0jc7,179373.0,4.0,
8,1899,2434,1989,90,Heaven Help Me,Deon Estus With George Michael,73.0,5,16,1989,1,2fV1D2YYFYreZXNDhqxk4D,0.513,0.627,3.0,-7.455,1.0,0.0429,0.64,2.79e-06,0.165,0.109,143.988,audio_features,2fV1D2YYFYreZXNDhqxk4D,spotify:track:2fV1D2YYFYreZXNDhqxk4D,https://api.spotify.com/v1/tracks/2fV1D2YYFYreZXNDhqxk4D,https://api.spotify.com/v1/audio-analysis/2fV1D2YYFYreZXNDhqxk4D,202284.0,4.0,
3,1845,2379,1989,83,So Alive,Love And Rockets,73.0,3,20,1989,1,3NU9STY416ZioZ9YeTueBA,0.593,0.584,1.0,-7.33,1.0,0.0455,0.346,0.0,0.183,0.135,160.029,audio_features,3NU9STY416ZioZ9YeTueBA,spotify:track:3NU9STY416ZioZ9YeTueBA,https://api.spotify.com/v1/tracks/3NU9STY416ZioZ9YeTueBA,https://api.spotify.com/v1/audio-analysis/3NU9STY416ZioZ9YeTueBA,132179.0,4.0,
6,1883,2417,1989,98,Cry,Waterfront,66.0,10,17,1989,1,3p4hRhMcb6ch8OLtATMaLw,0.406,0.399,7.0,-10.449,1.0,0.0278,0.756,0.678,0.112,0.163,142.83,audio_features,3p4hRhMcb6ch8OLtATMaLw,spotify:track:3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/tracks/3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/audio-analysis/3p4hRhMcb6ch8OLtATMaLw,256800.0,4.0,
5,1881,2415,1989,92,Where Are You Now?,Jimmy Harnen With Synch,89.0,10,36,1989,1,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197.0,4.0,
4,1855,2389,1989,91,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),89.0,8,25,1989,1,43thLwzSasUUZEYjYPeJh3,0.476,0.331,5.0,-14.884,1.0,0.0305,0.31,2.82e-06,0.172,0.24,130.574,audio_features,43thLwzSasUUZEYjYPeJh3,spotify:track:43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/tracks/43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/audio-analysis/43thLwzSasUUZEYjYPeJh3,283133.0,4.0,
2,1823,2356,1989,89,Once Bitten Twice Shy,Great White,81.0,5,26,1989,1,07nxmAxwhY51juyImllKD2,0.722,0.54,0.0,-14.025,1.0,0.0303,0.028,0.00319,0.133,0.608,131.676,audio_features,07nxmAxwhY51juyImllKD2,spotify:track:07nxmAxwhY51juyImllKD2,https://api.spotify.com/v1/tracks/07nxmAxwhY51juyImllKD2,https://api.spotify.com/v1/audio-analysis/07nxmAxwhY51juyImllKD2,322897.0,4.0,
12,1959,2496,1989,86,Waiting For A Star To Fall,Boy Meets Girl,64.0,5,25,1989,1,09huOVRryZNV2deKFZLJDC,0.662,0.844,3.0,-6.034,1.0,0.027,0.145,0.00011,0.137,0.592,116.346,audio_features,09huOVRryZNV2deKFZLJDC,spotify:track:09huOVRryZNV2deKFZLJDC,https://api.spotify.com/v1/tracks/09huOVRryZNV2deKFZLJDC,https://api.spotify.com/v1/audio-analysis/09huOVRryZNV2deKFZLJDC,270720.0,4.0,
0,1798,2331,1989,83,Love Song,The Cure,62.0,2,17,1989,1,3DZQ6mzUkAdHqZWzqxBKIK,0.71,0.598,5.0,-7.598,0.0,0.0319,0.508,0.0,0.0971,0.501,119.981,audio_features,3DZQ6mzUkAdHqZWzqxBKIK,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/tracks/3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/audio-analysis/3DZQ6mzUkAdHqZWzqxBKIK,256320.0,4.0,
1,1822,2355,1989,96,Angel Eyes,The Jeff Healey Band,71.0,5,22,1989,1,63w0QA1wiV7QhF9jeiHETF,0.656,0.696,8.0,-5.917,1.0,0.0261,0.0134,0.0,0.0753,0.966,108.015,audio_features,63w0QA1wiV7QhF9jeiHETF,spotify:track:63w0QA1wiV7QhF9jeiHETF,https://api.spotify.com/v1/tracks/63w0QA1wiV7QhF9jeiHETF,https://api.spotify.com/v1/audio-analysis/63w0QA1wiV7QhF9jeiHETF,186627.0,4.0,
21,2047,2610,1988,99,I Want To Be Your Man,Roger,80.0,3,21,1988,1,7lJgjvQRJEXcdu19n3Zn5T,0.408,0.513,8.0,-12.146,1.0,0.0762,0.0468,0.0,0.112,0.426,81.925,audio_features,7lJgjvQRJEXcdu19n3Zn5T,spotify:track:7lJgjvQRJEXcdu19n3Zn5T,https://api.spotify.com/v1/tracks/7lJgjvQRJEXcdu19n3Zn5T,https://api.spotify.com/v1/audio-analysis/7lJgjvQRJEXcdu19n3Zn5T,251333.0,4.0,
13,1992,2549,1988,86,Just Got Paid,Johnny Kemp,75.0,10,21,1988,1,7bNFkCSO1ofu3uzr6voY7T,0.567,0.687,9.0,-10.536,1.0,0.0435,0.29,0.426,0.121,0.625,99.93,audio_features,7bNFkCSO1ofu3uzr6voY7T,spotify:track:7bNFkCSO1ofu3uzr6voY7T,https://api.spotify.com/v1/tracks/7bNFkCSO1ofu3uzr6voY7T,https://api.spotify.com/v1/audio-analysis/7bNFkCSO1ofu3uzr6voY7T,267480.0,4.0,
